食品群,食品番号,索引番号,食品名　100gあたり栄養素,エネルギー kcal,たんぱく質 g,脂質 g,炭水化物 g,食塩相当量 g
10,10224,1422,＜魚類＞　にしん　かずのこ　塩蔵　水戻し,80,15.0,3.0,0.6,1.2
10,10225,1423,＜魚類＞　はぜ　生,78,19.1,0.2,0.1,0.2
10,10226,1424,＜魚類＞　はぜ　つくだ煮,277,24.3,3.0,39.9,5.6
10,10227,1425,＜魚類＞　はぜ　甘露煮,260,21.1,2.2,40.3,3.8
10,10228,1426,＜魚類＞　はたはた　生,101,14.1,5.7,0,0.5
10,10229,1427,＜魚類＞　はたはた　生干し,154,16.7,10.3,0,1.3
10,10230,1428,＜魚類＞　はまふえふき　生,85,20.5,0.3,0.1,0.2
10,10231,1429,＜魚類＞　はも　生,132,22.3,5.3,0,0.2
10,10233,1430,＜魚類＞　ひらまさ　生,128,22.6,4.9,0.1,0.1
10,10234,1431,＜魚類＞　ひらめ　天然　生,96,20.0,2.0,0,0.1
10,10235,1432,＜魚類＞　ひらめ　養殖　皮つき　生,115,21.6,3.7,0,0.1
10,10410,1433,＜魚類＞　ひらめ　養殖　皮なし　生,100,21.2,2.5,0.1,0.1
10,10236,1434,＜魚類＞　（ふぐ類）　とらふぐ　養殖　生,80,19.3,0.3,0.2,0.3
10,10237,1435,＜魚類＞　（ふぐ類）　まふぐ　生,78,18.9,0.4,0,0.2
10,10238,1436,＜魚類＞　ふな　生,93,18.2,2.5,0.1,0.1
10,10239,1437,＜魚類＞　ふな　水煮,104,20.3,2.8,0.1,0.1
10,10240,1438,＜魚類＞　ふな　甘露煮,266,15.5,3.6,44.4,3.3
10,10449,1439,＜魚類＞　ふな　ふなずし,181,21.3,7.9,9.2,3.9
10,10241,1440,＜魚類＞　ぶり　成魚　生,222,21.4,17.6,0.3,0.1
10,10242,1441,＜魚類＞　ぶり　成魚　焼き,260,26.2,20.4,0.3,0.1
10,10243,1442,＜魚類＞　ぶり　はまち　養殖　皮つき　生,217,20.7,17.2,0.3,0.1
10,10411,1443,＜魚類＞　ぶり　はまち　養殖　皮なし　生,180,21.0,12.0,0.3,0.1
10,10244,1444,＜魚類＞　ほうぼう　生,110,19.6,4.2,0,0.3
10,10245,1445,＜魚類＞　ホキ　生,78,17.0,1.3,0,0.4
10,10246,1446,＜魚類＞　ほっけ　生,103,17.3,4.4,0.1,0.2
10,10247,1447,＜魚類＞　ほっけ　塩ほっけ,113,18.1,4.9,0.1,3.6
10,10248,1448,＜魚類＞　ほっけ　開き干し　生,161,20.6,9.4,0.1,1.8
10,10412,1449,＜魚類＞　ほっけ　開き干し　焼き,179,23.1,10.9,0.2,2
10,10249,1450,＜魚類＞　ぼら　生,119,19.2,5.0,0.1,0.2
10,10250,1451,＜魚類＞　ぼら　からすみ,353,40.4,28.9,0.3,3.6
10,10251,1452,＜魚類＞　ほんもろこ　生,103,17.5,4.1,0.1,0.2
10,10252,1453,＜魚類＞　（まぐろ類）　きはだ　生,102,24.3,1.0,0,0.1
10,10253,1454,＜魚類＞　（まぐろ類）　くろまぐろ　天然　赤身　生,115,26.4,1.4,0.1,0.1
10,10254,1455,＜魚類＞　（まぐろ類）　くろまぐろ　天然　脂身　生,308,20.1,27.5,0.1,0.2
10,10450,1456,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　生,153,24.8,7.6,0.3,0.1
10,10451,1457,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　水煮,173,27.2,8.3,0.3,0.1
10,10452,1458,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　蒸し,187,28.0,9.9,0.2,0.1
10,10453,1459,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　電子レンジ調理,191,30.4,8.7,0.3,0.1
10,10454,1460,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　焼き,202,29.0,10.6,0.3,0.1
10,10455,1461,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　ソテー,194,28.0,10.2,0.3,0.1
10,10456,1462,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　天ぷら,222,25.1,12.6,3.2,0.1
10,10459,1462-1,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　生,321,18.6,28.9,0.3,0.1
10,10460,1462-2,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　水煮,330,21.4,27.1,0.3,0.1
10,10461,1462-3,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　蒸し,313,21.8,27.3,0.1,1.9
10,10462,1462-4,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　電子レンジ調理,307,23.1,22.7,0.2,0.1
10,10463,1462-5,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　焼き,342,23.0 ,28.4,0.2,0.1
10,10464,1462-6,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　ソテー,339,24.3,27.8,0.2,0.1
10,10465,1462-7,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　天ぷら,345,22.0 ,25.4,2.4,0.1
10,10255,1463,＜魚類＞　（まぐろ類）　びんなが　生,111,26.0,0.7,0.2,0.1
10,10256,1464,＜魚類＞　（まぐろ類）　みなみまぐろ　赤身　生,88,21.6,0.4,0.1,0.1
10,10257,1465,＜魚類＞　（まぐろ類）　みなみまぐろ　脂身　生,322,20.3,28.3,0.1,0.1
10,10258,1466,＜魚類＞　（まぐろ類）　めじまぐろ　生,139,25.2,4.8,0.1,0.1
10,10425,1467,＜魚類＞　（まぐろ類） めばち　赤身　生,115,25.4,2.3,0.3,0.1
10,10426,1468,＜魚類＞　（まぐろ類） めばち　脂身　生,158,23.9,7.5,0.4,0.3
10,10260,1469,＜魚類＞　（まぐろ類）　缶詰　水煮　フレーク　ライト,70,16.0,0.7,0.2,0.5
10,10261,1470,＜魚類＞　（まぐろ類）　缶詰　水煮　フレーク　ホワイト,96,18.3,2.5,0.4,0.7
10,10262,1471,＜魚類＞　（まぐろ類）　缶詰　味付け　フレーク,134,19.0,2.3,9.9,1.9
10,10263,1472,＜魚類＞　（まぐろ類）　缶詰　油漬　フレーク　ライト,265,17.7,21.7,0.1,0.9
10,10264,1473,＜魚類＞　（まぐろ類）　缶詰　油漬　フレーク　ホワイト,279,18.8,23.6,0.1,0.9
10,10265,1474,＜魚類＞　マジェランあいなめ　生,243,13.3,22.9,0.1,0.2
10,10266,1475,＜魚類＞　まながつお　生,161,17.1,10.9,0,0.4
10,10232,1476,＜魚類＞　みなみくろたち　生,112,21.7,3.0,0.1,0.3
10,10267,1477,＜魚類＞　みなみだら　生,68,16.4,0.3,0,0.6
10,10268,1478,＜魚類＞　むつ　生,175,16.7,12.6,0,0.2
10,10269,1479,＜魚類＞　むつ　水煮,161,22.2,8.4,0,0.2
10,10270,1480,＜魚類＞　めじな　生,113,19.4,4.5,0.1,0.2
10,10271,1481,＜魚類＞　めばる　生,100,18.1,3.5,0,0.2
10,10272,1482,＜魚類＞　メルルーサ　生,73,17.0,0.6,0,0.4
10,10273,1483,＜魚類＞　やつめうなぎ　生,245,15.8,21.8,0.2,0.1
10,10274,1484,＜魚類＞　やつめうなぎ　干しやつめ,449,50.3,31.2,0.5,0.3
10,10275,1485,＜魚類＞　やまめ　養殖　生,110,18.4,4.3,0.3,0.1
10,10276,1486,＜魚類＞　わかさぎ　生,71,14.4,1.7,0.1,0.5
10,10277,1487,＜魚類＞　わかさぎ　つくだ煮,308,28.7,5.5,38.2,4.8
10,10278,1488,＜魚類＞　わかさぎ　あめ煮,301,26.3,5.1,40.4,4.1
10,10279,1489,＜貝類＞　あかがい　生,70,13.5,0.3,3.5,0.8
10,10280,1490,＜貝類＞　あげまき　生,44,8.1,0.6,2.0,1.5
10,10281,1491,＜貝類＞　あさり　生,29,5.7,0.7,0.4,2
10,10466,1491-1,＜貝類＞　あさり　蒸し,32,4.9,0.8,0.4,2
10,10282,1492,＜貝類＞　あさり　つくだ煮,218,20.8,2.4,30.1,7.4
10,10283,1493,＜貝類＞　あさり　缶詰　水煮,102,20.3,2.2,1.9,1
10,10284,1494,＜貝類＞　あさり　缶詰　味付け,124,16.6,1.9,11.5,1.6
10,10427,1495,＜貝類＞　あわび　くろあわび　生,76,14.3,0.8,3.6,1.1
10,10428,1496,＜貝類＞　あわび　まだかあわび　生,74,14.6,0.4,3.3,0.8
10,10429,1497,＜貝類＞　あわび　めがいあわび　生,74,12.2,0.3,6.8,0.8
10,10286,1498,＜貝類＞　あわび　干し,257,38.0,1.6,23.8,7.4
10,10287,1499,＜貝類＞　あわび　塩辛,93,14.8,3.9,1.4,6.6
10,10288,1500,＜貝類＞　あわび　水煮缶詰,85,19.4,0.4,1.0,1.4
10,10289,1501,＜貝類＞　いがい　生,63,10.3,1.6,3.2,1.4
10,10290,1502,＜貝類＞　いたやがい　養殖　生,55,10.8,0.8,1.5,1.1
10,10291,1503,＜貝類＞　エスカルゴ　水煮缶詰,75,16.5,1.0,0.8,0.7
10,10292,1504,＜貝類＞　かき　養殖　生,58,6.9,2.2,4.9,1.2
10,10293,1505,＜貝類＞　かき　養殖　水煮,90,9.9,3.6,7.1,0.9
10,10430,1506,＜貝類＞　かき　養殖　フライ,256,7.6,11.1,32.9,1
10,10294,1507,＜貝類＞　かき　くん製油漬缶詰,294,12.5,22.6,11.2,0.8
10,10295,1508,＜貝類＞　さざえ　生,83,19.4,0.4,0.8,0.6
10,10296,1509,＜貝類＞　さざえ　焼き,91,21.3,0.4,0.9,0.7
10,10318,1510,＜貝類＞　さるぼう　味付け缶詰,131,15.9,2.2,12.9,2.2
10,10297,1511,＜貝類＞　しじみ　生,54,7.5,1.4,4.5,0.4
10,10413,1512,＜貝類＞　しじみ　水煮,95,15.4,2.7,5.5,0.3
10,10298,1513,＜貝類＞　たいらがい　貝柱　生,94,21.8,0.2,1.5,0.7
10,10299,1514,＜貝類＞　たにし　生,73,13.0,1.1,3.6,0.1
10,10300,1515,＜貝類＞　つぶ　生,82,17.8,0.2,2.3,1
10,10301,1516,＜貝類＞　とこぶし　生,78,16.0,0.4,3.0,0.7
10,10303,1517,＜貝類＞　とりがい　斧足　生,81,12.9,0.3,6.9,0.3
10,10304,1518,＜貝類＞　ばい　生,81,16.3,0.6,3.1,0.6
10,10305,1519,＜貝類＞　ばかがい　生,56,10.9,0.5,2.4,0.8
10,10306,1520,＜貝類＞　（はまぐり類）　はまぐり　生,35,6.1,0.6,1.8,2
10,10307,1521,＜貝類＞　（はまぐり類）　はまぐり　水煮,79,14.9,1.5,2.9,1.2
10,10308,1522,＜貝類＞　（はまぐり類）　はまぐり　焼き,70,13.3,1.0,2.8,2
10,10309,1523,＜貝類＞　（はまぐり類）　はまぐり　つくだ煮,211,27.0,2.8,21.4,7.1
10,10310,1524,＜貝類＞　（はまぐり類）　ちょうせんはまぐり　生,41,6.5,1.0,2.7,1.3
10,10311,1525,＜貝類＞　ほたてがい　生,66,13.5,0.9,1.5,0.8
10,10312,1526,＜貝類＞　ほたてがい　水煮,89,17.6,1.9,1.9,0.6
10,10313,1527,＜貝類＞　ほたてがい　貝柱　生,82,16.9,0.3,3.5,0.3
10,10414,1528,＜貝類＞　ほたてがい　貝柱　焼き,123,23.8,0.3,4.6,0.4
10,10314,1529,＜貝類＞　ほたてがい　貝柱　煮干し,301,65.7,1.4,7.6,6.4
10,10315,1530,＜貝類＞　ほたてがい　貝柱　水煮缶詰,87,19.5,0.6,1.5,1
10,10316,1531,＜貝類＞　ほっきがい　生,66,11.1,1.1,3.8,0.6
10,10317,1532,＜貝類＞　みるがい　水管　生,77,18.3,0.4,0.3,0.8
10,10319,1533,＜えび・かに類＞　（えび類）　あまえび　生,85,19.8,1.5,0.1,0.8
10,10467,1533-1,＜えび・かに類＞　（えび類）　アルゼンチンあかえび　生,73,19.1,0.7,0,0.8
10,10468,1533-2,＜えび・かに類＞　（えび類）　アルゼンチンあかえび　ゆで,95,22.5,1.8,0,0.8
10,10469,1533-3,＜えび・かに類＞　（えび類）　アルゼンチンあかえび　焼き,82,21.0 ,1.4,0.1,0.9
10,10320,1534,＜えび・かに類＞　（えび類）　いせえび　生,86,20.9,0.4,0,0.9
10,10321,1535,＜えび・かに類＞　（えび類）　くるまえび　養殖　生,90,21.6,0.6,0,0.4
10,10322,1536,＜えび・かに類＞　（えび類）　くるまえび　養殖　ゆで,116,28.2,0.5,0,0.5
10,10323,1537,＜えび・かに類＞　（えび類）　くるまえび　養殖　焼き,97,23.5,0.4,0,0.5
10,10431,1538,＜えび・かに類＞　（えび類）　さくらえび　生,78,16.6,2.0,0.1,0.7
10,10324,1539,＜えび・かに類＞　（えび類）　さくらえび　ゆで,82,18.2,1.5,0,2.1
10,10325,1540,＜えび・かに類＞　（えび類）　さくらえび　素干し,286,64.9,4.0,0.1,3
10,10326,1541,＜えび・かに類＞　（えび類）　さくらえび　煮干し,252,59.1,2.5,0.1,8.6
10,10327,1542,＜えび・かに類＞　（えび類）　大正えび　生,89,21.7,0.3,0.1,0.5
10,10328,1543,＜えび・かに類＞　（えび類）　しばえび　生,78,18.7,0.4,0.1,0.6
10,10415,1544,＜えび・かに類＞　（えび類）　バナメイえび　養殖　生,82,19.6,0.6,0.7,0.3
10,10416,1545,＜えび・かに類＞　（えび類）　バナメイえび　養殖　天ぷら,194,20.0,10.3,6.5,0.3
10,10329,1546,＜えび・かに類＞　（えび類）　ブラックタイガー　養殖　生,77,18.4,0.3,0.3,0.4
10,10330,1547,＜えび・かに類＞　（えび類）　加工品　干しえび,213,48.6,2.8,0.3,3.8
10,10331,1548,＜えび・かに類＞　（えび類）　加工品　つくだ煮,239,25.9,2.2,30.1,4.8
10,10332,1549,＜えび・かに類＞　（かに類）　がざみ　生,61,14.4,0.3,0.3,0.9
10,10333,1550,＜えび・かに類＞　（かに類）　毛がに　生,67,15.8,0.5,0.2,0.6
10,10334,1551,＜えび・かに類＞　（かに類）　毛がに　ゆで,78,18.4,0.5,0.2,0.6
10,10335,1552,＜えび・かに類＞　（かに類）　ずわいがに　生,59,13.9,0.4,0.1,0.8
10,10336,1553,＜えび・かに類＞　（かに類）　ずわいがに　ゆで,65,15.0,0.6,0.1,0.6
10,10337,1554,＜えび・かに類＞　（かに類）　ずわいがに　水煮缶詰,69,16.3,0.4,0.2,1.7
10,10338,1555,＜えび・かに類＞　（かに類）　たらばがに　生,56,13.0,0.9,0.2,0.9
10,10339,1556,＜えび・かに類＞　（かに類）　たらばがに　ゆで,77,17.5,1.5,0.3,0.8
10,10340,1557,＜えび・かに類＞　（かに類）　たらばがに　水煮缶詰,85,20.6,0.3,0.1,1.5
10,10341,1558,＜えび・かに類＞　（かに類）　加工品　がん漬,58,8.4,0.4,5.4,19.1
10,10342,1559,＜いか・たこ類＞　（いか類）　あかいか　生,81,17.9,1.5,0,0.5
10,10343,1560,＜いか・たこ類＞　（いか類）　けんさきいか　生,77,17.5,1.0,0.1,0.5
10,10344,1561,＜いか・たこ類＞　（いか類）　こういか　生,64,14.9,1.3,0.1,0.7
10,10345,1562,＜いか・たこ類＞　（いか類）　するめいか　生,76,17.9,0.8,0.1,0.5
10,10346,1563,＜いか・たこ類＞　（いか類）　するめいか　水煮,98,21.9,0.9,0.1,0.6
10,10347,1564,＜いか・たこ類＞　（いか類）　するめいか　焼き,108,23.6,1.0,0.1,0.8
10,10417,1565,＜いか・たこ類＞　（いか類）　するめいか　胴　皮つき　生,78,18.6,0.7,0.1,0.5
10,10418,1566,＜いか・たこ類＞　（いか類）　するめいか　胴　皮なし　生,80,18.6,0.6,0.1,0.5
10,10419,1567,＜いか・たこ類＞　（いか類）　するめいか　胴　皮なし　天ぷら,175,16.7,10.8,6.3,0.4
10,10470,1567-1,＜いか・たこ類＞　（いか類）　するめいか　胴　皮なし　フライ,352,24.8,23.4,1.1,0.9
10,10420,1568,＜いか・たこ類＞　（いか類）　するめいか　耳・足　生,75,16.9,0.9,0,0.6
10,10348,1569,＜いか・たこ類＞　（いか類）　ほたるいか　生,74,11.8,3.5,0.2,0.7
10,10349,1570,＜いか・たこ類＞　（いか類）　ほたるいか　ゆで,91,17.7,2.9,0.4,0.6
10,10350,1571,＜いか・たこ類＞　（いか類）　ほたるいか　くん製,305,43.1,7.5,21.3,3.8
10,10351,1572,＜いか・たこ類＞　（いか類）　ほたるいか　つくだ煮,245,27.0,6.7,22.9,3
10,10352,1573,＜いか・たこ類＞　（いか類）　やりいか　生,79,17.6,1.0,0.4,0.4
10,10353,1574,＜いか・たこ類＞　（いか類）　加工品　するめ,304,69.2,4.3,0.4,2.3
10,10354,1575,＜いか・たこ類＞　（いか類）　加工品　さきいか,268,45.5,3.1,17.3,6.9
10,10355,1576,＜いか・たこ類＞　（いか類）　加工品　くん製,202,35.2,1.5,12.8,6.1
10,10356,1577,＜いか・たこ類＞　（いか類）　加工品　切りいかあめ煮,310,22.7,4.7,46.1,2.8
10,10357,1578,＜いか・たこ類＞　（いか類）　加工品　いかあられ,289,20.0,1.8,49.1,1.8
10,10358,1579,＜いか・たこ類＞　（いか類）　加工品　塩辛,114,15.2,3.4,6.5,6.9
10,10359,1580,＜いか・たこ類＞　（いか類）　加工品　味付け缶詰,127,21.4,1.8,7.7,1.8
10,10360,1581,＜いか・たこ類＞　（たこ類）　いいだこ　生,64,14.6,0.8,0.1,0.6
10,10361,1582,＜いか・たこ類＞　（たこ類）　まだこ　皮つき　生,70,16.1,0.9,0.2,1
10,10471,1582-1,＜いか・たこ類＞　（たこ類）　まだこ　皮なし　生,88,19.0 ,1.0 ,0.4,1.8
10,10362,1583,＜いか・たこ類＞　（たこ類）　まだこ　ゆで,91,21.7,0.7,0.1,0.6
10,10472,1583-1,＜いか・たこ類＞　（たこ類）　まだこ　蒸しだこ,75,16.8,1.2,0.2,1.2
10,10473,1583-2,＜いか・たこ類＞　（たこ類）　まだこ　蒸しだこ　油いため,112,22.4,3.0 ,0.2,1.2
10,10474,1583-3,＜いか・たこ類＞　（たこ類）　まだこ　蒸しだこ　素揚げ,131,26.0 ,4.0 ,0.2,1.4
10,10432,1584,＜いか・たこ類＞　（たこ類）　みずだこ　生,61,13.4,0.9,0.1,1.1
10,10363,1585,＜その他＞　あみ　つくだ煮,230,19.1,1.8,35.1,6.9
10,10364,1586,＜その他＞　あみ　塩辛,62,12.9,1.1,0.8,19.8
10,10365,1587,＜その他＞　うに　生うに,109,16.0,4.8,3.3,0.6
10,10366,1588,＜その他＞　うに　粒うに,172,17.2,5.8,15.6,8.4
10,10367,1589,＜その他＞　うに　練りうに,166,13.5,2.9,22.4,7.1
10,10368,1590,＜その他＞　おきあみ　生,84,15.0,3.2,0.2,1.1
10,10369,1591,＜その他＞　おきあみ　ゆで,78,13.8,3.0,0,1.6
10,10370,1592,＜その他＞　くらげ　塩蔵　塩抜き,21,5.2,0.1,0,0.3
10,10371,1593,＜その他＞　しゃこ　ゆで,89,19.2,1.7,0.2,0.8
10,10372,1594,＜その他＞　なまこ　生,22,4.6,0.3,0.5,1.7
10,10373,1595,＜その他＞　なまこ　このわた,54,11.4,1.8,0.5,4.6
10,10374,1596,＜その他＞　ほや　生,27,5.0,0.8,0.8,3.3
10,10375,1597,＜その他＞　ほや　塩辛,69,11.6,1.1,3.8,3.6
10,10376,1598,＜水産練り製品＞　かに風味かまぼこ,89,12.1,0.5,9.2,2.2
10,10423,1599,＜水産練り製品＞　黒はんぺん,119,11.2,2.9,13.7,1.4
10,10377,1600,＜水産練り製品＞　昆布巻きかまぼこ,83,8.9,0.5,11.0,2.4
10,10378,1601,＜水産練り製品＞　す巻きかまぼこ,89,12.0,0.8,8.7,2.2
10,10379,1602,＜水産練り製品＞　蒸しかまぼこ,93,12.0,0.9,9.7,2.5
10,10380,1603,＜水産練り製品＞　焼き抜きかまぼこ,102,16.2,1.0,7.4,2.4
10,10381,1604,＜水産練り製品＞　焼き竹輪,107,13.2,0.4,13.3,2.5
10,10382,1605,＜水産練り製品＞　だて巻,190,14.6,7.5,17.6,0.9
10,10383,1606,＜水産練り製品＞　つみれ,104,12.0,4.3,6.5,1.4
10,10384,1607,＜水産練り製品＞　なると,80,7.6,0.4,11.6,2
10,10385,1608,＜水産練り製品＞　はんぺん,93,9.9,1.0,11.4,1.5
10,10386,1609,＜水産練り製品＞　さつま揚げ,116,11.3,2.4,12.6,2
10,10387,1610,＜水産練り製品＞　魚肉ハム,155,13.4,6.7,11.1,2.3
10,10388,1611,＜水産練り製品＞　魚肉ソーセージ,158,11.5,7.2,12.6,2.1
11,11001,1612,＜畜肉類＞　いのしし　肉　脂身つき　生,249,18.8,19.8,0.5,0.1
11,11002,1613,＜畜肉類＞　いのぶた　肉　脂身つき　生,275,18.1,24.1,0.3,0.1
11,11003,1614,＜畜肉類＞　うさぎ　肉　赤肉　生,131,20.5,6.3,0,0.1
11,11004,1615,＜畜肉類＞　うし　［和牛肉］　かた　脂身つき　生,258,17.7,22.3,0.3,0.1
11,11005,1616,＜畜肉類＞　うし　［和牛肉］　かた　皮下脂肪なし　生,239,18.3,19.8,0.3,0.1
11,11006,1617,＜畜肉類＞　うし　［和牛肉］　かた　赤肉　生,183,20.2,12.2,0.3,0.1
11,11007,1618,＜畜肉類＞　うし　［和牛肉］　かた　脂身　生,692,4.0,78.0,0,0
11,11008,1619,＜畜肉類＞　うし　［和牛肉］　かたロース　脂身つき　生,380,13.8,37.4,0.2,0.1
11,11009,1620,＜畜肉類＞　うし　［和牛肉］　かたロース　皮下脂肪なし　生,373,14.0,36.5,0.2,0.1
11,11010,1621,＜畜肉類＞　うし　［和牛肉］　かたロース　赤肉　生,293,16.5,26.1,0.2,0.1
11,11011,1622,＜畜肉類＞　うし　［和牛肉］　リブロース　脂身つき　生,514,9.7,56.5,0.1,0.1
11,11249,1623,＜畜肉類＞　うし　［和牛肉］　リブロース　脂身つき　ゆで,539,12.6,58.2,0.1,0.1
11,11248,1624,＜畜肉類＞　うし　［和牛肉］　リブロース　脂身つき　焼き,541,14.6,56.8,0.2,0.1
11,11012,1625,＜畜肉類＞　うし　［和牛肉］　リブロース　皮下脂肪なし　生,502,10.3,54.4,0.1,0.1
11,11013,1626,＜畜肉類＞　うし　［和牛肉］　リブロース　赤肉　生,395,14.0,40.0,0.2,0.1
11,11014,1627,＜畜肉類＞　うし　［和牛肉］　リブロース　脂身　生,674,4.2,78.0,0,0.1
